NVIDIA DGX H100 (8x H100-SXM-80GB)	DGX-H100_H100-SXM-80GBx8_SPARSE	NVIDIA	open	datacenter	N/A	available	1	Intel(R) Xeon(R) Platinum 8480C	2	56				32x 64GB MTC40F2046S1RC48BA1	2 TB	2 TB SSD, 5 TB CIFS	NVMe SSD, CIFS mounted disk storage	Infiniband; Data bandwidth for GPU-PCIe: 504GB/s; PCIe-NIC: 500GB/s	Ethernet/Infiniband on switching network	8	NVIDIA H100-SXM-80GB		PCIe Gen5 x16	18x 4th Gen NVLink, 900GB/s		80 GB	HBM3		Air-cooled		CUDA 12.2	Ubuntu 20.04.4	CUDA 12.2, Driver 535.129.03														SSD	NVMe
NVIDIA DGX H100 (1x H100-SXM-80GB)	DGX-H100_H100-SXM-80GBx1_PRUNED	NVIDIA	open	datacenter	N/A	available	1	Intel(R) Xeon(R) Platinum 8480C	2	56				32x 64GB MTC40F2046S1RC48BA1	2 TB	2 TB SSD, 5 TB CIFS	NVMe SSD, CIFS mounted disk storage	Infiniband; Data bandwidth for GPU-PCIe: 504GB/s; PCIe-NIC: 500GB/s	Ethernet/Infiniband on switching network	1	NVIDIA H100-SXM-80GB		PCIe Gen5 x16	18x 4th Gen NVLink, 900GB/s		80 GB	HBM3		Air-cooled		CUDA 12.2	Ubuntu 20.04.4	CUDA 12.2, Driver 535.129.03														SSD	NVMe
NVIDIA DGX H100 (1x H100-SXM-80GB)	DGX-H100_H100-SXM-80GBx1_DEEP_CACHE	NVIDIA	open	datacenter	N/A	available	1	Intel(R) Xeon(R) Platinum 8480C	2	56				32x 64GB MTC40F2046S1RC48BA1	2 TB	2 TB SSD, 5 TB CIFS	NVMe SSD, CIFS mounted disk storage	Infiniband; Data bandwidth for GPU-PCIe: 504GB/s; PCIe-NIC: 500GB/s	Ethernet/Infiniband on switching network	1	NVIDIA H100-SXM-80GB		PCIe Gen5 x16	18x 4th Gen NVLink, 900GB/s		80 GB	HBM3		Air-cooled		CUDA 12.2	Ubuntu 20.04.4	CUDA 12.2, Driver 535.129.03														SSD	NVMe
NVIDIA DGX H100 (1x H100-SXM-80GB)	DGX-H100_H100-SXM-80GBx1_DEEP_CACHE_PRUNED	NVIDIA	open	datacenter	N/A	available	1	Intel(R) Xeon(R) Platinum 8480C	2	56				32x 64GB MTC40F2046S1RC48BA1	2 TB	2 TB SSD, 5 TB CIFS	NVMe SSD, CIFS mounted disk storage	Infiniband; Data bandwidth for GPU-PCIe: 504GB/s; PCIe-NIC: 500GB/s	Ethernet/Infiniband on switching network	1	NVIDIA H100-SXM-80GB		PCIe Gen5 x16	18x 4th Gen NVLink, 900GB/s		80 GB	HBM3		Air-cooled		CUDA 12.2	Ubuntu 20.04.4	CUDA 12.2, Driver 535.129.03														SSD	NVMe
